imageFile,corrAns,sameOrDiff,ori,thisN,thisTrialN,thisRepN,keyResp.keys,keyResp.rt,keyResp.duration,trials_faceRecognition.thisRepN,trials_faceRecognition.thisTrialN,trials_faceRecognition.thisN,trials_faceRecognition.thisIndex,thisRow.t,notes,instructions.started,text.started,key_space.started,instructions.stopped,key_space.keys,key_space.rt,key_space.duration,trial.started,same_text.started,different_text.started,image.started,keyResp.started,arrow_left.started,arrow_right.started,trial.stopped,trials_faceRecognition.keyResp.keys,trials_faceRecognition.keyResp.rt,trials_faceRecognition.keyResp.duration,feedback.started,textCorr.started,same_text_cont.started,different_text_cont.started,image_cont.started,arrow_left_cont.started,arrow_right_cont.started,feedback.stopped,textCorr.stopped,same_text_cont.stopped,different_text_cont.stopped,image_cont.stopped,arrow_left_cont.stopped,arrow_right_cont.stopped,thanks_message.started,thank_you_message.started,thank_you_message.stopped,thanks_message.stopped,Participant ID,Age,Gender,session,date,expName,psychopyVersion,frameRate,expStart,
,,,,,,,,,,,,,,,,0.001626899999791931,0.004367200000160665,0.004367200000160665,2.7175679000001765,space,2.7044113000001744,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,342704,,,001,2024-12-27_00h04.32.695,glasgowFaceRecognition-Yagmur,2024.2.4,59.99124127864539,2024-12-27 00h04.37.671492 +0300,
same/020_C2_DV.jpg,left,same,0,0,0,0,left,2.7713518000000477,None,0,0,0,0,2.7931672000004255,,,,,,,,,2.757706800000051,2.7931672000004255,2.7931672000004255,2.7931672000004255,2.7931672000004255,2.7931672000004255,2.7931672000004255,5.566796500000237,left,2.7713518000000477,None,5.586642399999619,5.60026949999974,5.60026949999974,5.60026949999974,5.60026949999974,5.60026949999974,5.60026949999974,5.78174349999972,,,,,,,,,,,342704,,,001,2024-12-27_00h04.32.695,glasgowFaceRecognition-Yagmur,2024.2.4,59.99124127864539,2024-12-27 00h04.37.671492 +0300,
same/025_C2_DV.jpg,left,same,0,1,1,0,left,0.4442155000006096,None,0,1,1,1,5.800687300000391,,,,,,,,,5.793044500000178,5.800687300000391,5.800687300000391,5.800687300000391,5.800687300000391,5.800687300000391,5.800687300000391,6.249434299999848,left,0.4442155000006096,None,6.260538499999711,6.267939000000297,6.267939000000297,6.267939000000297,6.267939000000297,6.267939000000297,6.267939000000297,6.4648606000000655,,,,,,,,,,,342704,,,001,2024-12-27_00h04.32.695,glasgowFaceRecognition-Yagmur,2024.2.4,59.99124127864539,2024-12-27 00h04.37.671492 +0300,
same/068_C2_DV.jpg,left,same,0,2,2,0,left,0.28898620000018127,None,0,2,2,2,6.483825299999808,,,,,,,,,6.475333399999727,6.483825299999808,6.483825299999808,6.483825299999808,6.483825299999808,6.483825299999808,6.483825299999808,6.782413300000371,left,0.28898620000018127,None,6.792427100000168,6.800124800000049,6.800124800000049,6.800124800000049,6.800124800000049,6.800124800000049,6.800124800000049,6.998141000000032,,,,,,,,,,,342704,,,001,2024-12-27_00h04.32.695,glasgowFaceRecognition-Yagmur,2024.2.4,59.99124127864539,2024-12-27 00h04.37.671492 +0300,
same/069_C2_DV.jpg,left,same,0,3,3,0,left,0.2518505999996705,None,0,3,3,3,7.017324000000372,,,,,,,,,7.007606199999827,7.017324000000372,7.017324000000372,7.017324000000372,7.017324000000372,7.017324000000372,7.017324000000372,7.2820440000004965,left,0.2518505999996705,None,7.291258999999627,7.300367300000289,7.300367300000289,7.300367300000289,7.300367300000289,7.300367300000289,7.300367300000289,7.498057300000255,,,,,,,,,,,342704,,,001,2024-12-27_00h04.32.695,glasgowFaceRecognition-Yagmur,2024.2.4,59.99124127864539,2024-12-27 00h04.37.671492 +0300,
same/074_C2_DV.jpg,left,same,0,4,4,0,left,0.2545689999997194,None,0,4,4,4,7.517958800000088,,,,,,,,,7.510605000000396,7.517958800000088,7.517958800000088,7.517958800000088,7.517958800000088,7.517958800000088,7.517958800000088,7.78315769999972,left,0.2545689999997194,None,7.800502500000221,7.808966700000383,7.808966700000383,7.808966700000383,7.808966700000383,7.808966700000383,7.808966700000383,7.9982743999999,,,,,,,,,,,342704,,,001,2024-12-27_00h04.32.695,glasgowFaceRecognition-Yagmur,2024.2.4,59.99124127864539,2024-12-27 00h04.37.671492 +0300,
same/075_DV_C2.jpg,left,same,0,5,5,0,left,0.2190852999992785,None,0,5,5,5,8.017381700000442,,,,,,,,,8.007224300000416,8.017381700000442,8.017381700000442,8.017381700000442,8.017381700000442,8.017381700000442,8.017381700000442,8.248715800000355,left,0.2190852999992785,None,8.258184899999833,8.26700030000029,8.26700030000029,8.26700030000029,8.26700030000029,8.26700030000029,8.26700030000029,8.464689100000214,,,,,,,,,,,342704,,,001,2024-12-27_00h04.32.695,glasgowFaceRecognition-Yagmur,2024.2.4,59.99124127864539,2024-12-27 00h04.37.671492 +0300,
same/081_C2_DV.jpg,left,same,0,6,6,0,left,0.22510799999963638,None,0,6,6,6,8.483445599999868,,,,,,,,,8.473746599999686,8.483445599999868,8.483445599999868,8.483445599999868,8.483445599999868,8.483445599999868,8.483445599999868,8.715581700000257,left,0.22510799999963638,None,8.727799999999661,8.73564510000051,8.73564510000051,8.73564510000051,8.73564510000051,8.73564510000051,8.73564510000051,8.93111190000036,,,,,,,,,,,342704,,,001,2024-12-27_00h04.32.695,glasgowFaceRecognition-Yagmur,2024.2.4,59.99124127864539,2024-12-27 00h04.37.671492 +0300,
same/085_C2_DV.jpg,left,same,0,7,7,0,left,0.17315169999983482,None,0,7,7,7,8.950315099999898,,,,,,,,,8.94009240000014,8.950315099999898,8.950315099999898,8.950315099999898,8.950315099999898,8.950315099999898,8.950315099999898,9.13207650000004,left,0.17315169999983482,None,9.142198800000187,9.149913999999626,9.149913999999626,9.149913999999626,9.149913999999626,9.149913999999626,9.149913999999626,9.34772940000039,,,,,,,,,,,342704,,,001,2024-12-27_00h04.32.695,glasgowFaceRecognition-Yagmur,2024.2.4,59.99124127864539,2024-12-27 00h04.37.671492 +0300,
same/092_C2_DV.jpg,left,same,0,8,8,0,left,0.20599499999934778,None,0,8,8,8,9.366872800000237,,,,,,,,,9.357673100000284,9.366872800000237,9.366872800000237,9.366872800000237,9.366872800000237,9.366872800000237,9.366872800000237,9.581753200000094,left,0.20599499999934778,None,9.591512799999691,9.599992700000257,9.599992700000257,9.599992700000257,9.599992700000257,9.599992700000257,9.599992700000257,9.797669399999904,,,,,,,,,,,342704,,,001,2024-12-27_00h04.32.695,glasgowFaceRecognition-Yagmur,2024.2.4,59.99124127864539,2024-12-27 00h04.37.671492 +0300,
