imageFile,corrAns,sameOrDiff,ori,thisN,thisTrialN,thisRepN,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,trials_faceRecognition.thisRepN,trials_faceRecognition.thisTrialN,trials_faceRecognition.thisN,trials_faceRecognition.thisIndex,thisRow.t,notes,instructions.started,text.started,key_resp.started,instructions.stopped,key_resp.keys,key_resp.rt,key_resp.duration,trial.started,image.started,same_text.started,different_text.started,key_resp_2.started,trial.stopped,trials_faceRecognition.key_resp_2.keys,trials_faceRecognition.key_resp_2.rt,trials_faceRecognition.key_resp_2.duration,feedback.started,feedback.stopped,Participant ID,Age,Gender,session,date,expName,psychopyVersion,frameRate,expStart,
,,,,,,,,,,,,,,,,0.0016447000671178102,0.004638399928808212,0.004638399928808212,0.704187799943611,space,0.6794002999085933,None,,,,,,,,,,,,062796,,,001,2024-12-26_22h28.27.032,glasgowFaceRecognition-Yagmur,2024.2.4,59.98444007139262,2024-12-26 22h28.33.002968 +0300,
same/020_C2_DV.jpg,left,same,0,0,0,0,right,0.8147732000797987,None,0,0,0,0,0.7877740000840276,,,,,,,,,0.7546647000126541,0.7877740000840276,0.7877740000840276,0.7877740000840276,0.7877740000840276,1.614030099939555,right,0.8147732000797987,None,1.6141089000739157,1.6144487999845296,062796,,,001,2024-12-26_22h28.27.032,glasgowFaceRecognition-Yagmur,2024.2.4,59.98444007139262,2024-12-26 22h28.33.002968 +0300,
same/025_C2_DV.jpg,left,same,0,1,1,0,left,0.21943760011345148,None,0,1,1,1,1.6323969000950456,,,,,,,,,1.6265904000028968,1.6323969000950456,1.6323969000950456,1.6323969000950456,1.6323969000950456,1.8638911999296397,left,0.21943760011345148,None,1.86394890001975,1.8642462000716478,062796,,,001,2024-12-26_22h28.27.032,glasgowFaceRecognition-Yagmur,2024.2.4,59.98444007139262,2024-12-26 22h28.33.002968 +0300,
same/068_C2_DV.jpg,left,same,0,2,2,0,right,0.20210560015402734,None,0,2,2,2,1.8819635999388993,,,,,,,,,1.874227900058031,1.8819635999388993,1.8819635999388993,1.8819635999388993,1.8819635999388993,2.09692190005444,right,0.20210560015402734,None,2.096970699960366,2.0972154999617487,062796,,,001,2024-12-26_22h28.27.032,glasgowFaceRecognition-Yagmur,2024.2.4,59.98444007139262,2024-12-26 22h28.33.002968 +0300,
same/069_C2_DV.jpg,left,same,0,3,3,0,left,0.16031030006706715,None,0,3,3,3,2.1152916001155972,,,,,,,,,2.1073134001344442,2.1152916001155972,2.1152916001155972,2.1152916001155972,2.1152916001155972,2.2804451000411063,left,0.16031030006706715,None,2.280494699953124,2.2807678000535816,062796,,,001,2024-12-26_22h28.27.032,glasgowFaceRecognition-Yagmur,2024.2.4,59.98444007139262,2024-12-26 22h28.33.002968 +0300,
same/074_C2_DV.jpg,left,same,0,4,4,0,right,0.20119159994646907,None,0,4,4,4,2.2982258000411093,,,,,,,,,2.289555700030178,2.2982258000411093,2.2982258000411093,2.2982258000411093,2.2982258000411093,2.5140945001039654,right,0.20119159994646907,None,2.514177600154653,2.514600400114432,062796,,,001,2024-12-26_22h28.27.032,glasgowFaceRecognition-Yagmur,2024.2.4,59.98444007139262,2024-12-26 22h28.33.002968 +0300,
same/075_DV_C2.jpg,left,same,0,5,5,0,left,0.15601409994997084,None,0,5,5,5,2.534631400136277,,,,,,,,,2.528390800114721,2.534631400136277,2.534631400136277,2.534631400136277,2.534631400136277,2.697344300104305,left,0.15601409994997084,None,2.6974132999312133,2.6977806000504643,062796,,,001,2024-12-26_22h28.27.032,glasgowFaceRecognition-Yagmur,2024.2.4,59.98444007139262,2024-12-26 22h28.33.002968 +0300,
same/081_C2_DV.jpg,left,same,0,6,6,0,right,0.2305759999435395,None,0,6,6,6,2.71591529995203,,,,,,,,,2.709810300031677,2.71591529995203,2.71591529995203,2.71591529995203,2.71591529995203,2.947483900003135,right,0.2305759999435395,None,2.9475457000080496,2.947844299953431,062796,,,001,2024-12-26_22h28.27.032,glasgowFaceRecognition-Yagmur,2024.2.4,59.98444007139262,2024-12-26 22h28.33.002968 +0300,
same/085_C2_DV.jpg,left,same,0,7,7,0,left,0.16608170000836253,None,0,7,7,7,2.964767799945548,,,,,,,,,2.9572934000752866,2.964767799945548,2.964767799945548,2.964767799945548,2.964767799945548,3.147276100004092,left,0.16608170000836253,None,3.1473533001262695,3.1477739999536425,062796,,,001,2024-12-26_22h28.27.032,glasgowFaceRecognition-Yagmur,2024.2.4,59.98444007139262,2024-12-26 22h28.33.002968 +0300,
same/092_C2_DV.jpg,left,same,0,8,8,0,right,0.1561686999630183,None,0,8,8,8,3.16619969997555,,,,,,,,,3.1603908000979573,3.16619969997555,3.16619969997555,3.16619969997555,3.16619969997555,3.33050230005756,right,0.1561686999630183,None,3.330562900053337,3.3308556000702083,062796,,,001,2024-12-26_22h28.27.032,glasgowFaceRecognition-Yagmur,2024.2.4,59.98444007139262,2024-12-26 22h28.33.002968 +0300,
