7.0599 	INFO 	Loaded monitor calibration from ['2024_12_12 23:48']
7.9115 	EXP 	Created window1 = Window(allowGUI=False, allowStencil=False, autoLog=True, backendConf=UNKNOWN, backgroundFit=<method-wrapper '__getattribute__' of attributeSetter object at 0x0000014293AEC8B0>, backgroundImage=<method-wrapper '__getattribute__' of attributeSetter object at 0x0000014293AEC850>, bitsMode=UNKNOWN, blendMode='avg', bpc=(8, 8, 8), color=array([0, 0, 0]), colorSpace='rgb', depthBits=8, fullscr=True, gamma=None, gammaErrorPolicy='raise', infoMsg=UNKNOWN, lms=UNKNOWN, monitor=<psychopy.monitors.calibTools.Monitor object at 0x0000014293C39F40>, multiSample=False, name='window1', numSamples=2, pos=[0.0, 0.0], screen=0, size=array([1920, 1080]), stencilBits=0, stereo=False, title='PsychoPy', units='height', useFBO=True, useRetina=False, viewOri=0.0, viewPos=None, viewScale=None, waitBlanking=True, winType='pyglet')
7.9116 	EXP 	window1: backgroundImage = ''
7.9116 	EXP 	window1: backgroundFit = 'none'
8.0196 	EXP 	window1: Attempting to measure frame rate of screen (0) ...
8.0196 	EXP 	window1: recordFrameIntervals = False
8.1944 	EXP 	window1: recordFrameIntervals = True
8.3779 	EXP 	Screen (0) actual frame rate measured at 60.03Hz
8.3780 	EXP 	window1: recordFrameIntervals = False
10.7217 	INFO 	keyboard.Keyboard is using iohub backend.
10.7217 	INFO 	keyboard.Keyboard is using iohub backend.
10.7218 	INFO 	keyboard.Keyboard is using iohub backend.
10.7218 	EXP 	glasgowFaceRecognition-Yagmur: status = STARTED
10.7984 	EXP 	Created text = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='text', opacity=1, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text=str(...), units='height', win=Window(...), wrapWidth=1)
10.8003 	EXP 	Created same_text = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='same_text', opacity=1, ori=0.0, pos=array([-0.9, -0.9]), rgb=UNKNOWN, text='SAME', units='height', win=Window(...), wrapWidth=1)
10.8031 	EXP 	Created different_text = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-1.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='different_text', opacity=1, ori=0.0, pos=array([ 0.2, -0.8]), rgb=UNKNOWN, text='DIFFERENT', units='height', win=Window(...), wrapWidth=1)
10.8065 	EXP 	Created image = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, anchor=('center', 'center'), autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-2.0, draggable=False, flipHoriz=False, flipVert=False, image='default.png', interpolate=True, mask=None, maskParams=None, name='image', opacity=1, ori=0.0, pos=array([0., 0.]), size=array([0.5, 0.5]), texRes=128.0, units='height', win=Window(...))
10.8097 	EXP 	Created polygon = ShapeStim(__class__=<class 'psychopy.visual.shape.ShapeStim'>, anchor=('center', 'center'), autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace='rgb', contrast=None, depth=-4.0, draggable=False, fillColor=array([1, 1, 1]), fillColorSpace='rgb', fillRGB=array([1, 1, 1]), interpolate=True, lineColor=array([1., 1., 1.]), lineColorSpace='rgb', lineRGB=array([1, 1, 1]), lineWidth=1.0, name='polygon', opacity=1, ori=0.0, pos=array([-0.2, -0.8]), size=array([0.5, 0.5]), units='height', vertices=ndarray(...), win=Window(...), windingRule=None)
10.8175 	EXP 	Created thank_you_message = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='thank_you_message', opacity=1, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text=str(...), units='height', win=Window(...), wrapWidth=1)
0.0076 	INFO 	Keyboard events cleared
0.0073 	EXP 	text: autoDraw = True
0.9660 	EXP 	Imported conditions.xlsx as conditions, 80 conditions, 4 params
0.9669 	EXP 	New trial (rep=0, index=0): <Trial 0 (0 in rep 0) data={'imageFile': 'same/020_C2_DV.jpg', 'corrAns': 'left', 'sameOrDiff': 'same', 'ori': 0, 'thisN': 0, 'thisTrialN': 0, 'thisRepN': 0}>
1.0199 	DATA 	Keypress: space
1.0279 	INFO 	Keyboard events cleared
1.0276 	EXP 	text: autoDraw = False
1.0276 	EXP 	image: image = 'same/020_C2_DV.jpg'
1.0276 	EXP 	same_text: autoDraw = True
1.0276 	EXP 	different_text: autoDraw = True
1.0276 	EXP 	image: autoDraw = True
1.0276 	EXP 	polygon: autoDraw = True
1.5635 	EXP 	New trial (rep=0, index=1): <Trial 1 (1 in rep 0) data={'imageFile': 'same/025_C2_DV.jpg', 'corrAns': 'left', 'sameOrDiff': 'same', 'ori': 0, 'thisN': 1, 'thisTrialN': 1, 'thisRepN': 0}>
1.5823 	DATA 	Keypress: left
1.5888 	INFO 	Keyboard events cleared
1.5884 	EXP 	same_text: autoDraw = False
1.5884 	EXP 	different_text: autoDraw = False
1.5884 	EXP 	image: autoDraw = False
1.5884 	EXP 	polygon: autoDraw = False
1.5884 	EXP 	image: image = 'same/025_C2_DV.jpg'
1.5884 	EXP 	same_text: autoDraw = True
1.5884 	EXP 	different_text: autoDraw = True
1.5884 	EXP 	image: autoDraw = True
1.5884 	EXP 	polygon: autoDraw = True
1.8453 	DATA 	Keypress: right
1.8617 	EXP 	New trial (rep=0, index=2): <Trial 2 (2 in rep 0) data={'imageFile': 'same/068_C2_DV.jpg', 'corrAns': 'left', 'sameOrDiff': 'same', 'ori': 0, 'thisN': 2, 'thisTrialN': 2, 'thisRepN': 0}>
1.8798 	INFO 	Keyboard events cleared
1.8794 	EXP 	same_text: autoDraw = False
1.8794 	EXP 	different_text: autoDraw = False
1.8794 	EXP 	image: autoDraw = False
1.8794 	EXP 	polygon: autoDraw = False
1.8794 	EXP 	image: image = 'same/068_C2_DV.jpg'
1.8794 	EXP 	same_text: autoDraw = True
1.8794 	EXP 	different_text: autoDraw = True
1.8794 	EXP 	image: autoDraw = True
1.8794 	EXP 	polygon: autoDraw = True
2.0449 	EXP 	New trial (rep=0, index=3): <Trial 3 (3 in rep 0) data={'imageFile': 'same/069_C2_DV.jpg', 'corrAns': 'left', 'sameOrDiff': 'same', 'ori': 0, 'thisN': 3, 'thisTrialN': 3, 'thisRepN': 0}>
2.0547 	DATA 	Keypress: left
2.0632 	INFO 	Keyboard events cleared
2.0628 	EXP 	same_text: autoDraw = False
2.0628 	EXP 	different_text: autoDraw = False
2.0628 	EXP 	image: autoDraw = False
2.0628 	EXP 	polygon: autoDraw = False
2.0628 	EXP 	image: image = 'same/069_C2_DV.jpg'
2.0628 	EXP 	same_text: autoDraw = True
2.0628 	EXP 	different_text: autoDraw = True
2.0628 	EXP 	image: autoDraw = True
2.0628 	EXP 	polygon: autoDraw = True
2.4128 	DATA 	Keypress: right
2.4284 	EXP 	New trial (rep=0, index=4): <Trial 4 (4 in rep 0) data={'imageFile': 'same/074_C2_DV.jpg', 'corrAns': 'left', 'sameOrDiff': 'same', 'ori': 0, 'thisN': 4, 'thisTrialN': 4, 'thisRepN': 0}>
2.4477 	INFO 	Keyboard events cleared
2.4474 	EXP 	same_text: autoDraw = False
2.4474 	EXP 	different_text: autoDraw = False
2.4474 	EXP 	image: autoDraw = False
2.4474 	EXP 	polygon: autoDraw = False
2.4474 	EXP 	image: image = 'same/074_C2_DV.jpg'
2.4474 	EXP 	same_text: autoDraw = True
2.4474 	EXP 	different_text: autoDraw = True
2.4474 	EXP 	image: autoDraw = True
2.4474 	EXP 	polygon: autoDraw = True
4.0782 	EXP 	New trial (rep=0, index=5): <Trial 5 (5 in rep 0) data={'imageFile': 'same/075_DV_C2.jpg', 'corrAns': 'left', 'sameOrDiff': 'same', 'ori': 0, 'thisN': 5, 'thisTrialN': 5, 'thisRepN': 0}>
4.0889 	DATA 	Keypress: left
4.0962 	INFO 	Keyboard events cleared
4.0959 	EXP 	same_text: autoDraw = False
4.0959 	EXP 	different_text: autoDraw = False
4.0959 	EXP 	image: autoDraw = False
4.0959 	EXP 	polygon: autoDraw = False
4.0959 	EXP 	image: image = 'same/075_DV_C2.jpg'
4.0959 	EXP 	same_text: autoDraw = True
4.0959 	EXP 	different_text: autoDraw = True
4.0959 	EXP 	image: autoDraw = True
4.0959 	EXP 	polygon: autoDraw = True
4.6619 	EXP 	New trial (rep=0, index=6): <Trial 6 (6 in rep 0) data={'imageFile': 'same/081_C2_DV.jpg', 'corrAns': 'left', 'sameOrDiff': 'same', 'ori': 0, 'thisN': 6, 'thisTrialN': 6, 'thisRepN': 0}>
4.6780 	DATA 	Keypress: right
4.6844 	INFO 	Keyboard events cleared
4.6840 	EXP 	same_text: autoDraw = False
4.6840 	EXP 	different_text: autoDraw = False
4.6840 	EXP 	image: autoDraw = False
4.6840 	EXP 	polygon: autoDraw = False
4.6840 	EXP 	image: image = 'same/081_C2_DV.jpg'
4.6840 	EXP 	same_text: autoDraw = True
4.6840 	EXP 	different_text: autoDraw = True
4.6840 	EXP 	image: autoDraw = True
4.6840 	EXP 	polygon: autoDraw = True
4.9776 	EXP 	New trial (rep=0, index=7): <Trial 7 (7 in rep 0) data={'imageFile': 'same/085_C2_DV.jpg', 'corrAns': 'left', 'sameOrDiff': 'same', 'ori': 0, 'thisN': 7, 'thisTrialN': 7, 'thisRepN': 0}>
4.9890 	DATA 	Keypress: left
4.9959 	INFO 	Keyboard events cleared
4.9956 	EXP 	same_text: autoDraw = False
4.9956 	EXP 	different_text: autoDraw = False
4.9956 	EXP 	image: autoDraw = False
4.9956 	EXP 	polygon: autoDraw = False
4.9956 	EXP 	image: image = 'same/085_C2_DV.jpg'
4.9956 	EXP 	same_text: autoDraw = True
4.9956 	EXP 	different_text: autoDraw = True
4.9956 	EXP 	image: autoDraw = True
4.9956 	EXP 	polygon: autoDraw = True
5.2285 	DATA 	Keypress: right
5.2448 	EXP 	New trial (rep=0, index=8): <Trial 8 (8 in rep 0) data={'imageFile': 'same/092_C2_DV.jpg', 'corrAns': 'left', 'sameOrDiff': 'same', 'ori': 0, 'thisN': 8, 'thisTrialN': 8, 'thisRepN': 0}>
5.2651 	INFO 	Keyboard events cleared
5.2647 	EXP 	same_text: autoDraw = False
5.2647 	EXP 	different_text: autoDraw = False
5.2647 	EXP 	image: autoDraw = False
5.2647 	EXP 	polygon: autoDraw = False
5.2647 	EXP 	image: image = 'same/092_C2_DV.jpg'
5.2647 	EXP 	same_text: autoDraw = True
5.2647 	EXP 	different_text: autoDraw = True
5.2647 	EXP 	image: autoDraw = True
5.2647 	EXP 	polygon: autoDraw = True
5.8275 	EXP 	New trial (rep=0, index=9): <Trial 9 (9 in rep 0) data={'imageFile': 'same/102_C2_DV.jpg', 'corrAns': 'left', 'sameOrDiff': 'same', 'ori': 0, 'thisN': 9, 'thisTrialN': 9, 'thisRepN': 0}>
5.8390 	DATA 	Keypress: left
5.8459 	INFO 	Keyboard events cleared
5.8456 	EXP 	same_text: autoDraw = False
5.8456 	EXP 	different_text: autoDraw = False
5.8456 	EXP 	image: autoDraw = False
5.8456 	EXP 	polygon: autoDraw = False
5.8456 	EXP 	image: image = 'same/102_C2_DV.jpg'
5.8456 	EXP 	same_text: autoDraw = True
5.8456 	EXP 	different_text: autoDraw = True
5.8456 	EXP 	image: autoDraw = True
5.8456 	EXP 	polygon: autoDraw = True
6.4951 	EXP 	New trial (rep=0, index=10): <Trial 10 (10 in rep 0) data={'imageFile': 'same/108_DV_C2.jpg', 'corrAns': 'left', 'sameOrDiff': 'same', 'ori': 0, 'thisN': 10, 'thisTrialN': 10, 'thisRepN': 0}>
6.5070 	DATA 	Keypress: right
6.5134 	INFO 	Keyboard events cleared
6.5130 	EXP 	same_text: autoDraw = False
6.5130 	EXP 	different_text: autoDraw = False
6.5130 	EXP 	image: autoDraw = False
6.5130 	EXP 	polygon: autoDraw = False
6.5130 	EXP 	image: image = 'same/108_DV_C2.jpg'
6.5130 	EXP 	same_text: autoDraw = True
6.5130 	EXP 	different_text: autoDraw = True
6.5130 	EXP 	image: autoDraw = True
6.5130 	EXP 	polygon: autoDraw = True
